Date,Close,High,Low,Open,Volume
2010-06-09,7.318761825561523,7.5805772714908075,7.297396089573973,7.567636327743872,854630000
2010-06-10,7.538747787475586,7.552890897587747,7.288669475189526,7.3681167890729835,776356000
2010-06-11,7.629026889801025,7.639559485929927,7.444252029902704,7.470132306924707,545759200
2010-06-14,7.652200698852539,7.798756271556733,7.644075642537257,7.7027583012732626,602960400
2010-06-15,7.815004348754883,7.8198194332920075,7.688912134988311,7.693125333958295,585074000
2010-06-16,8.04251480102539,8.057561141350504,7.843294633573966,7.857438547057321,783678000
2010-06-17,8.181549072265625,8.21254579403605,8.110226799154018,8.14332971976198,872855200
2010-06-18,8.247750282287598,8.275738365183138,8.16800244724917,8.192980298483546,784621600
2010-06-21,8.130389213562012,8.39641633839402,8.087054234674182,8.35669267471234,776490400
2010-06-22,8.241132736206055,8.304931022755104,8.170413164867014,8.190274592345178,717262000
2010-06-23,8.154461860656738,8.26550776726282,8.062074411409375,8.263100224377823,768457200
2010-06-24,8.095179557800293,8.221572367273579,8.06809469555383,8.155365729812555,714277200
2010-06-25,8.025962829589844,8.133397432013187,7.999179314258042,8.12707803313622,549942400
2010-06-28,8.074115753173828,8.117752085775363,7.960361711510389,8.032886964538891,584948000
2010-06-29,7.709078311920166,7.956447764407917,7.652803191862092,7.948321903862047,1133344800
2010-06-30,7.569440841674805,7.763243177369325,7.5236991446602115,7.725325189327257,739452000
2010-07-01,7.477657318115234,7.667849195250408,7.319365385405358,7.65280205165357,1022896000
2010-07-02,7.431314945220947,7.55138835832173,7.318763899777112,7.538146066192808,693842800
2010-07-06,7.482172966003418,7.607662545964651,7.407841271055773,7.553494428202155,615235600
2010-07-07,7.784313201904297,7.787323435265664,7.515879298220892,7.538147471386098,654556000
2010-07-08,7.766857624053955,7.91160835222231,7.670558302940371,7.8989687499142125,738144400
2010-07-09,7.8128981590271,7.82132375339012,7.67868008817454,7.730741984406966,433322400
2010-07-12,7.7427802085876465,7.88000691278234,7.6696531162259545,7.780096312674413,562878400
2010-07-13,7.577569484710693,7.7160000196626415,7.415966745691348,7.7135932797825655,1190924000
2010-07-14,7.605555057525635,7.697942517959043,7.493306169471979,7.504742803146172,812047600
2010-07-15,7.567033767700195,7.733150180517835,7.442145314381242,7.470132593855372,824866000
2010-07-16,7.52039098739624,7.672965419201792,7.4755517013680315,7.619097846313121,1039858400
2010-07-19,7.390384197235107,7.519787198732283,7.210425212869981,7.519787198732283,1024478000
2010-07-20,7.580275058746338,7.610669883145072,7.222763811895797,7.309734281836211,1074950800
2010-07-21,7.65099573135376,7.979316742118223,7.643773906638924,7.977511085043088,1185671200
2010-07-22,7.794841766357422,7.824333356251535,7.683194000005423,7.75451623600139,645318800
2010-07-23,7.822533130645752,7.8357746226260305,7.712390403568139,7.736766384738777,533388800
2010-07-26,7.802667140960693,7.827343648931352,7.755420322993554,7.824334220692779,420551600
2010-07-27,7.947115421295166,7.968782498135148,7.833361459817802,7.8505147966952356,584771600
2010-07-28,7.8532233238220215,8.004594740023142,7.831857590350898,7.934777617432572,519985200
2010-07-29,7.767460346221924,7.904085228681479,7.706972823342153,7.845703904620232,643806800
2010-07-30,7.741577625274658,7.815306614557274,7.670857260906201,7.700651004847806,448210000
2010-08-02,7.880010604858398,7.902279579188535,7.8129023371301916,7.837578855018826,428055600
2010-08-03,7.882415771484375,7.922439965696205,7.806881124078803,7.854729832496278,417653600
2010-08-04,7.9140143394470215,7.953135303155891,7.833664606680221,7.909801139506065,420375200
2010-08-05,7.875492572784424,7.920031300770908,7.840884554774611,7.876394999334335,289097200
2010-08-06,7.827043533325195,7.869174727369547,7.7530123982180985,7.817713903485699,444897600
2010-08-09,7.876998424530029,7.889036138118594,7.811394492643728,7.868872566064906,303128000
2010-08-10,7.806577682495117,7.837875730910683,7.7506031302604805,7.819819164517087,451920000
2010-08-11,7.529119968414307,7.694635391333474,7.517684938880345,7.685908446798067,620054400
2010-08-12,7.577265739440918,7.61668804164781,7.4066347845771885,7.42378812272608,534920400
2010-08-13,7.496315956115723,7.579975665764981,7.496014611443666,7.573054381337184,354869200
2010-08-16,7.452378749847412,7.523701003484953,7.421682577612604,7.450573092657129,318430000
2010-08-17,7.582685947418213,7.6627351608190235,7.499325959945111,7.5258089381796855,422640400
2010-08-18,7.615787982940674,7.663938048365724,7.5709486915530935,7.594422240195947,339696000
2010-08-19,7.519792556762695,7.6281296381089225,7.483680196313953,7.608869283956951,426706000
2010-08-20,7.512567520141602,7.641367882975536,7.493307172152409,7.505044348501297,384230000
2010-08-23,7.397006034851074,7.583586592459163,7.3804553827224,7.5772671941128875,414041600
2010-08-24,7.220356464385986,7.3127431042422835,7.181836584232277,7.302813195844258,602565600
2010-08-25,7.309432506561279,7.342536216304702,7.138200464063953,7.163478857009672,596867600
2010-08-26,7.230889320373535,7.395501444536214,7.230889320373535,7.386473158962261,466505200
2010-08-27,7.271213531494141,7.301006466655955,7.088846214124145,7.275126189654704,548391200
2010-08-30,7.297698497772217,7.395502935577888,7.242927691166689,7.245335234471805,383289200
2010-08-31,7.315753936767578,7.359690791678751,7.232996657467209,7.278136480258292,420786800
2010-09-01,7.53333044052124,7.567335779204132,7.411451391611926,7.447262387501624,697037600
2010-09-02,7.588703155517578,7.588703155517578,7.480366121953144,7.561317753329113,415427600
2010-09-03,7.787322044372559,7.787622585503383,7.658822228469241,7.676577459179298,520788800
2010-09-07,7.7584333419799805,7.810193924467923,7.711487043316252,7.723223417085681,342557600
2010-09-08,7.91221284866333,7.956450265958891,7.797254225483477,7.817718350258204,526551200
2010-09-09,7.9167256355285645,8.020548149363641,7.912211892696099,7.976010196230913,438575200
2010-09-10,7.92695426940918,7.95975663771239,7.866465962959215,7.920333526820984,387542400
2010-09-13,8.036192893981934,8.073508999378902,7.997673820913082,7.999478674213717,388780000
2010-09-14,8.06689167022705,8.100295131375931,7.990453770209182,8.011218431392956,408150400
2010-09-15,8.131896018981934,8.136711910985541,8.060273185945123,8.070204707599151,429368800
2010-09-16,8.32298469543457,8.325994123625271,8.110223345658607,8.132493114269796,652103200
2010-09-17,8.286870956420898,8.364813116829609,8.236012838926783,8.356687261086897,634477200
2010-09-20,8.52341079711914,8.539962254651423,8.301319760779654,8.308241045613636,658677600
2010-09-21,8.53966236114502,8.647397525757645,8.510170755830677,8.542371249469669,668074400
2010-09-22,8.659436225891113,8.666357512686323,8.498735887795297,8.507764177258222,585289600
2010-09-23,8.694639205932617,8.810198818647406,8.606766328007824,8.616697037607139,786116800
2010-09-24,8.796958923339844,8.833372603218605,8.743694052503374,8.790338984803382,649488000
2010-09-27,8.762053489685059,8.869487303589235,8.757539747509329,8.846917789124658,482834800
2010-09-28,8.632651329040527,8.780410693608331,8.275741848494876,8.780410693608331,1035042400
2010-09-29,8.647997856140137,8.721426315063459,8.606769885063912,8.64378465562649,469644000
2010-09-30,8.539057731628418,8.727142576249824,8.463823633062727,8.697049097540676,673391600
2010-10-01,8.502042770385742,8.624222350842562,8.466832859391511,8.611282210329048,448142800
2010-10-04,8.385284423828125,8.513482122755866,8.35910198126824,8.474361140276493,435302000
2010-10-05,8.695245742797852,8.710592625453046,8.480978414056715,8.486396189889856,501967200
2010-10-06,8.702765464782715,8.787027844735043,8.584497752548225,8.714803177228935,670868800
2010-10-07,8.703673362731934,8.7415913736871,8.634157545038153,8.737378172071411,408399600
2010-10-08,8.84962272644043,8.862562866089036,8.727142613118595,8.778601827095974,658403200
2010-10-11,8.88844108581543,8.945017520073488,8.865571043645351,8.869784242208166,427753200
2010-10-12,8.98414421081543,9.013034731119758,8.802077360450756,8.889951085871282,558544000
2010-10-13,9.032293319702148,9.087063318151518,9.022061261509215,9.034098977030313,630092400
2010-10-14,9.0975980758667,9.10241235920628,9.040118377486312,9.078939614030322,435296400
2010-10-15,9.471657752990723,9.479482266644823,9.175837778777344,9.251974306524225,922194000
2010-10-18,9.56976318359375,9.599855858683123,9.458115405370824,9.583907094463438,1093010800
2010-10-19,9.313668251037598,9.442468595003636,9.028682161613037,9.13039844877275,1232784000
2010-10-20,9.344969749450684,9.456918145787188,9.234827814879326,9.298926671266672,721624400
2010-10-21,9.314568519592285,9.471656641985545,9.232713685829816,9.400033863339779,551460000
2010-10-22,9.25287914276123,9.33021945526283,9.217670030585328,9.301028397202762,372778000
2010-10-25,9.294106483459473,9.377164303362,9.282068768871099,9.301630456870084,392462000
2010-10-26,9.27033519744873,9.321193347150365,9.198109697961725,9.234824735357133,392929600
2010-10-27,9.263712882995605,9.32600604987381,9.196603826476139,9.258295911183199,399002800
2010-10-28,9.185770988464355,9.268828814894825,9.055164989258502,9.267323698660107,551051200
2010-10-29,9.057570457458496,9.2050292377153,9.054259684358305,9.15537487348378,430511200
2010-11-01,9.153870582580566,9.196603666996054,9.094285500848946,9.094887386595444,423889200
2010-11-02,9.30975341796875,9.334731270483378,9.238733322502089,9.238733322502089,433930000
2010-11-03,9.41327953338623,9.415687076837488,9.284779714226135,9.370245095987974,508348400
2010-11-04,9.577890396118164,9.635369282808796,9.480386506795181,9.493026108192632,642488000
2010-11-05,9.543583869934082,9.617012335435646,9.532148842529871,9.569464961122238,361253200
2010-11-08,9.588419914245605,9.623027130143608,9.532445358201597,9.545686841124722,281758400
2010-11-09,9.511982917785645,9.669071856060013,9.464435559222297,9.661547883739564,383544000
2010-11-10,9.570667266845703,9.592936235987459,9.43584726973904,9.528836609055789,384227200
2010-11-11,9.529138565063477,9.581802361694216,9.456913080179225,9.479483393533222,361284000
2010-11-12,9.269728660583496,9.524621189156925,9.137317844503473,9.509574852514337,795846800
2010-11-15,9.239938735961914,9.345266331967787,9.216766536266896,9.282671820834354,403606000
2010-11-16,9.075926780700684,9.256788995783895,9.007613965945103,9.200213352800105,657650000
2010-11-17,9.043127059936523,9.1481533129416,8.960670317646311,9.06419225803805,479449600
2010-11-18,9.28176498413086,9.319081082728331,9.169215606404837,9.18456248176316,494491200
2010-11-19,9.230607986450195,9.2808642309763,9.185768712572482,9.267924091775727,384843200
2010-11-22,9.430131912231445,9.430131912231445,9.204730890081976,9.2291060610477,393075200
2010-11-23,9.290799140930176,9.381683116047006,9.225496524138597,9.34256052918815,519447600
2010-11-24,9.473464965820312,9.491521538756755,9.381680199277035,9.389202565955186,413725200
2010-11-26,9.479482650756836,9.5607356117474,9.417490031849107,9.441564655866953,237585600
2010-11-29,9.535758018493652,9.554114327165406,9.370544008176362,9.494529249386574,445785200
2010-11-30,9.36362075805664,9.460221384711197,9.35519435993416,9.43554407592393,501858000
2010-12-01,9.521615028381348,9.562241112130902,9.479483828426735,9.487608884459485,461750800
2010-12-02,9.5742769241333,9.599855858676378,9.476171171134919,9.555618469131707,462837200
2010-12-03,9.552915573120117,9.589328469050619,9.519812648242905,9.53997542651387,342092800
2010-12-06,9.634466171264648,9.700070109541494,9.582403456715472,9.589024199834114,448481600
2010-12-07,9.576081275939941,9.75002138218617,9.57337319269839,9.744304674714243,391454000
2010-12-08,9.660343170166016,9.660644514750546,9.542978695725498,9.618813868489985,321935600
2010-12-09,9.62272834777832,9.705184277566975,9.600458576973983,9.694050597543374,294151200
2010-12-10,9.646801948547363,9.661547744776609,9.587817960044752,9.619416554013494,262511200
2010-12-13,9.680209159851074,9.782227609028451,9.660047188665759,9.76146294838961,439815600
2010-12-14,9.638681411743164,9.706392371874252,9.599860171977047,9.68201639408362,351008000
2010-12-15,9.640787124633789,9.720233644113732,9.605577205071425,9.629952376015492,417312000
2010-12-16,9.667570114135742,9.708497548504054,9.632962883009203,9.662755027317598,322030800
2010-12-17,9.648308753967285,9.683819208979651,9.636872924927209,9.67900412306804,386929200
2010-12-20,9.696457862854004,9.727755920817716,9.576685816912816,9.678100749879704,385610400
2010-12-21,9.756342887878418,9.76206039970093,9.691642190142716,9.720230552840913,256354000
2010-12-22,9.78523063659668,9.802083431247588,9.736780057353537,9.76115601925229,265921600
2010-12-23,9.738290786743164,9.784935736305773,9.725350642326552,9.780421994072144,223157200
2010-12-27,9.77078914642334,9.793660805113781,9.675693607888872,9.715718608804249,249816000
2010-12-28,9.794565200805664,9.830376202110632,9.782226943152928,9.807805885405385,175924000
2010-12-29,9.789146423339844,9.824054991261015,9.783428107248431,9.81713290373833,163139200
2010-12-30,9.740092277526855,9.795764687739974,9.721735168131525,9.794862261113684,157494400
2010-12-31,9.706989288330078,9.734675222690038,9.669371839653376,9.718725655883766,193508000
2011-01-03,9.917948722839355,9.938713382361879,9.775606338943742,9.799680968767088,445138400
2011-01-04,9.969707489013672,10.00612036712611,9.875213044811794,10.004314710093501,309080800
2011-01-05,10.051263809204102,10.061495869410834,9.915842697282418,9.91734781381169,255519600
2011-01-06,10.043135643005371,10.088877345999157,10.018157789905413,10.072927777800206,300428800
2011-01-07,10.115056991577148,10.121978273521059,9.988061552904488,10.0509573866985,311931200
2011-01-10,10.305550575256348,10.32902331062111,10.146656791058822,10.196611689858905,448560000
2011-01-11,10.281177520751953,10.381087338832147,10.215874123612991,10.378680599467954,444108000
2011-01-12,10.364836692810059,10.365138037479504,10.292010927441842,10.329628385217942,302590400
2011-01-13,10.402755737304688,10.431646256357611,10.347685194324717,10.387107509736886,296780400
2011-01-14,10.487017631530762,10.487017631530762,10.365439917468079,10.409075431442973,308840000
2011-01-18,10.251386642456055,10.375071383556879,9.81051526124718,9.91644476991848,1880998000
2011-01-19,10.196915626525879,10.490628648604229,10.137932428520525,10.483104674722428,1135612800
2011-01-20,10.011539459228516,10.180665352518215,9.934499683353861,10.124390235124848,764789200
2011-01-21,9.83218002319336,10.077743769487512,9.829471135686585,10.044339514142186,754401200
2011-01-24,10.155085563659668,10.155085563659668,9.832180686679239,9.836695231633264,574683200
2011-01-25,10.27395248413086,10.275157059003519,10.0684137601787,10.121378893221978,546868000
2011-01-26,10.347683906555176,10.400347703312592,10.276964341222591,10.320900392976004,506875600
2011-01-27,10.328423500061035,10.372962240867862,10.31698847468113,10.345576841716651,285026000
2011-01-28,10.114458084106445,10.364235856044022,10.03711857555162,10.357314571512338,592057200
2011-01-31,10.211359977722168,10.233027865118302,10.060290669639219,10.105430494542905,377246800
2011-02-01,10.383193016052246,10.401850667948374,10.261313982309735,10.27094415288098,426633200
2011-02-02,10.361827850341797,10.389814331895572,10.338655651126112,10.365740509447816,258955200
2011-02-03,10.335347175598145,10.35942261057008,10.18818969546894,10.346181121335515,393797600
2011-02-04,10.427433013916016,10.433451872027945,10.337453094107332,10.341364950087154,321840400
2011-02-07,10.589333534240723,10.63056068952734,10.461736195783969,10.469259364109895,485021600
2011-02-08,10.689244270324707,10.698874440922863,10.597459519360864,10.643502567154798,381040800
2011-02-09,10.778324127197266,10.803603330613512,10.679316726367416,10.688946095511573,482745200
2011-02-10,10.669384002685547,10.833695591971008,10.47257138769669,10.755151513486613,928550000
2011-02-11,10.738901138305664,10.76748950642306,10.639291054352217,10.675704740906962,367572800
2011-02-14,10.809020042419434,10.818047526221662,10.7346891518887,10.737096695192196,310416400
2011-02-15,10.830682754516602,10.832789755849175,10.759963207501706,10.809316218120044,284174800
2011-02-16,10.927891731262207,10.98115662396646,10.848744941505597,10.85777242633813,481157600
2011-02-17,10.782536506652832,10.841821047628473,10.728969478507304,10.750938710167528,530583200
2011-02-18,10.549615859985352,10.818652451054069,10.518317790572892,10.79487835781263,816057200
2011-02-22,10.189994812011719,10.394330635763264,10.163212097406499,10.296526195347973,872555600
2011-02-23,10.310672760009766,10.37146083020912,10.189996635985,10.194812527171642,671854400
2011-02-24,10.318493843078613,10.386806675616638,10.182772212076266,10.352801333486164,499900800
2011-02-25,10.477387428283691,10.485512483930341,10.37627303534904,10.390115603697293,380018800
2011-02-28,10.62936019897461,10.68473208078116,10.566464343503142,10.570075658001715,403074000
2011-03-01,10.511996269226074,10.704896257639469,10.462943779556337,10.697373086572203,456136800
2011-03-02,10.596556663513184,10.66366571186194,10.48460833711083,10.53155461685006,602590800
2011-03-03,10.820453643798828,10.827374927577463,10.710912856815833,10.749132197091653,500788400
2011-03-04,10.833695411682129,10.842422352793887,10.765984473835177,10.835801609900722,453266800
2011-03-07,10.694061279296875,10.883951805947076,10.572182232448283,10.875825946860955,546123200
2011-03-08,10.706100463867188,10.75545430024759,10.60047150558699,10.680520716897114,356316800
2011-03-09,10.607087135314941,10.676001826902793,10.550812844136107,10.673894825639445,453306000
2011-03-10,10.432548522949219,10.52583921545212,10.37928283464282,10.506277525017742,507539200
2011-03-11,10.592645645141602,10.602577162252702,10.382292593022585,10.392222502962053,471080400
2011-03-14,10.639894485473633,10.727768211705627,10.572184336849851,10.628458654414233,435957200
2011-03-15,10.395233154296875,10.467758384366313,10.234834204436703,10.29502117737626,721081200
2011-03-16,9.931183815002441,10.322100007193377,9.81833309699777,10.292006535964495,1162011200
2011-03-17,10.070521354675293,10.220086329758633,9.950748515321418,10.136425827556037,659422400
2011-03-18,9.95105266571045,10.177657482719686,9.930889889945254,10.145456989009308,753214000
2011-03-21,10.210755348205566,10.223996027803919,10.08917686790984,10.111146094075972,409402000
2011-03-22,10.26793384552002,10.310667727115819,10.20594123009461,10.308862070146981,325922800
2011-03-23,10.207444190979004,10.238440090354864,10.109940342418666,10.210152274067685,372996400
2011-03-24,10.381383895874023,10.412380595266992,10.19751230758941,10.287492174883338,404712000
2011-03-25,10.5791015625,10.594749784885037,10.443077824435099,10.474676417390704,448910000
2011-03-28,10.545999526977539,10.66276374749805,10.545999526977539,10.627553835270398,309355200
2011-03-29,10.561652183532715,10.561652183532715,10.41419415191775,10.462343418066553,352900800
2011-03-30,10.491527557373047,10.559239281674682,10.455716571616975,10.552015851305743,329406000
2011-03-31,10.487922668457031,10.526743102844918,10.414193656159354,10.423221140891256,274019200
2011-04-01,10.369049072265625,10.580607478012823,10.331131076407459,10.566163024667539,418661600
2011-04-04,10.267635345458984,10.370254861288833,10.183674288682662,10.3615279193309,460084800
2011-04-05,10.198421478271484,10.299535891648803,10.111450980762958,10.141243928938371,482731200
2011-04-06,10.17284107208252,10.349189599107113,10.145757013815395,10.268539310124696,402539200
2011-04-07,10.17404556274414,10.244764333333071,10.112352668606903,10.174646644972226,373447200
2011-04-08,10.083162307739258,10.236338629669875,10.049758850789097,10.229417344673923,377535200
2011-04-11,9.954961776733398,10.101516520744042,9.931489038694671,10.053065928667047,398946800
2011-04-12,10.00311279296875,10.04313698935022,9.936906165071608,9.945633106519653,425639200
